id,username,followers_count,friends_count,statuses_count,favourites_count,listed_count,created_at,verified,default_profile,default_profile_image,has_extended_profile,description,location,url,account_type,account_age_days,has_profile_image,bio
real_191,mike_brown,1479,313,4008,1592,44,2018-08-21T18:51:16.029509,True,False,False,False,Photographer | Nature lover,San Francisco,,human,2720,True,Photographer | Nature lover
bot_192,bot_192,23,5294,49049,272,3,2025-11-12T18:51:16.029827,False,True,False,False,Follow for deals!,,,bot,80,True,Follow for deals!
real_193,sarah_smith,1765,743,2773,2062,24,2016-09-18T18:51:16.030140,False,False,False,False,"Love coffee, books, and travel",,https://example.com,human,3422,True,"Love coffee, books, and travel"
real_194,mike_davis,762,587,2261,1388,27,2019-03-26T18:51:16.030469,False,False,False,False,Marketing professional | Dog lover,,,human,2503,True,Marketing professional | Dog lover
real_195,alex_smith,1301,806,1726,1739,28,2016-03-13T18:51:16.030789,False,True,False,True,Marketing professional | Dog lover,London,,human,3611,True,Marketing professional | Dog lover
real_196,mike_jones,563,752,1921,808,16,2024-09-12T18:51:16.031104,False,True,False,False,Photographer | Nature lover,Tokyo,,human,506,True,Photographer | Nature lover
real_197,alex_jones,1869,897,2263,1219,25,2024-09-01T18:51:16.031430,False,False,False,True,"Love coffee, books, and travel",London,https://example.com,human,517,True,"Love coffee, books, and travel"
real_198,sarah_brown,1161,721,2409,532,12,2021-09-27T18:51:16.031750,False,False,False,True,Software engineer and tech enthusiast,New York,,human,1587,True,Software engineer and tech enthusiast
real_199,john_davis,352,898,2426,2785,40,2017-11-28T18:51:16.032062,False,False,False,True,,London,,human,2986,True,
bot_200,user51163,34,7755,49613,162,0,2026-01-14T18:51:16.032381,False,True,True,False,Follow for deals!,,,bot,17,False,Follow for deals!
bot_201,user22574,22,7019,5303,98,3,2025-12-01T18:51:16.032696,False,True,False,False,,,,bot,61,True,
real_202,john_davis,442,553,1998,779,16,2019-02-10T18:51:16.033010,False,True,False,False,Photographer | Nature lover,London,,human,2547,True,Photographer | Nature lover
bot_203,bot_203,34,6929,17254,0,1,2025-12-06T18:51:16.033378,False,True,True,False,Follow for deals!,,,bot,56,False,Follow for deals!
real_204,mike_jones,1038,786,3713,1003,48,2019-03-21T18:51:16.033700,False,True,False,True,Photographer | Nature lover,Tokyo,,human,2508,True,Photographer | Nature lover
real_205,emma_smith,388,926,3140,2600,34,2024-09-20T18:51:16.034017,False,False,False,False,"Love coffee, books, and travel",New York,,human,498,True,"Love coffee, books, and travel"
bot_206,user79529,27,9406,48368,241,4,2025-12-12T18:51:16.034353,False,True,True,False,,,,bot,50,False,
real_207,sarah_davis,587,871,1112,2875,19,2023-12-13T18:51:16.034675,False,False,False,True,"Love coffee, books, and travel",San Francisco,,human,780,True,"Love coffee, books, and travel"
real_208,john_brown,676,925,102,2567,6,2020-03-04T18:51:16.035062,True,False,False,False,Marketing professional | Dog lover,Tokyo,https://example.com,human,2159,True,Marketing professional | Dog lover
real_209,alex_smith,843,164,702,1421,38,2016-05-26T18:51:16.035409,False,False,False,True,Marketing professional | Dog lover,,https://example.com,human,3537,True,Marketing professional | Dog lover
real_210,john_jones,292,206,3268,1339,27,2023-09-20T18:51:16.035732,False,False,False,True,"Love coffee, books, and travel",Tokyo,,human,864,True,"Love coffee, books, and travel"
real_211,john_jones,904,691,891,2814,10,2021-07-09T18:51:16.036060,False,False,False,True,,London,,human,1667,True,
real_212,john_davis,1156,618,1034,2308,34,2017-11-18T18:51:16.036383,False,False,False,True,"Love coffee, books, and travel",Tokyo,,human,2996,True,"Love coffee, books, and travel"
bot_213,bot_213,26,9668,5206,208,1,2025-12-31T18:51:16.036702,False,False,False,False,Follow for deals!,,,bot,31,True,Follow for deals!
bot_214,bot_214,13,3511,17273,367,5,2025-12-27T18:51:16.037031,False,True,True,False,Follow for deals!,,,bot,35,False,Follow for deals!
bot_215,user94497,34,7081,6213,119,1,2025-12-20T18:51:16.037366,False,True,True,False,Follow for deals!,,,bot,42,False,Follow for deals!
real_216,alex_davis,1914,745,4051,1052,12,2024-06-27T18:51:16.037688,False,False,False,False,Software engineer and tech enthusiast,New York,,human,583,True,Software engineer and tech enthusiast
real_217,emma_brown,1810,453,4565,451,15,2024-04-17T18:51:16.038081,False,False,False,False,Photographer | Nature lover,Tokyo,,human,654,True,Photographer | Nature lover
real_218,john_smith,1360,90,2626,177,26,2018-06-08T18:51:16.038778,False,False,False,True,Marketing professional | Dog lover,New York,,human,2794,True,Marketing professional | Dog lover
bot_219,user14674,40,7459,21869,448,5,2025-11-17T18:51:16.040019,False,True,True,False,Follow for deals!,,,bot,75,False,Follow for deals!
real_220,mike_brown,509,520,469,2079,4,2017-03-24T18:51:16.040763,False,False,False,True,Photographer | Nature lover,London,,human,3235,True,Photographer | Nature lover
real_221,emma_smith,1445,92,1325,2651,16,2024-03-02T18:51:16.041157,False,False,False,True,"Love coffee, books, and travel",Tokyo,https://example.com,human,700,True,"Love coffee, books, and travel"
real_222,mike_davis,578,665,1359,2193,35,2023-09-09T18:51:16.041840,False,False,False,True,Photographer | Nature lover,Tokyo,,human,875,True,Photographer | Nature lover
bot_223,user98272,24,7304,9161,218,1,2026-01-15T18:51:16.042591,False,True,False,False,,,,bot,16,True,
real_224,sarah_brown,1325,772,1589,2177,41,2024-04-18T18:51:16.043352,False,False,True,True,,,,human,653,False,
real_225,mike_jones,142,690,4292,2608,40,2019-05-12T18:51:16.044092,False,True,False,True,Photographer | Nature lover,London,https://example.com,human,2456,True,Photographer | Nature lover
real_226,john_brown,689,543,321,2182,45,2023-03-30T18:51:16.044514,False,True,False,True,Software engineer and tech enthusiast,,https://example.com,human,1038,True,Software engineer and tech enthusiast
bot_227,bot_227,6,6102,18284,425,0,2026-01-09T18:51:16.045041,False,True,False,False,Follow for deals!,,,bot,22,True,Follow for deals!
real_228,emma_smith,1494,782,4373,2052,11,2021-07-11T18:51:16.045433,False,False,True,True,,San Francisco,https://example.com,human,1665,False,
real_229,alex_davis,1395,521,1015,411,46,2016-10-17T18:51:16.045808,False,True,False,True,Software engineer and tech enthusiast,San Francisco,,human,3393,True,Software engineer and tech enthusiast
bot_230,user97700,47,5524,41846,421,0,2025-12-23T18:51:16.046471,False,True,True,False,,,,bot,39,False,
real_231,john_jones,760,310,1348,2104,8,2021-03-08T18:51:16.047261,False,False,True,False,Marketing professional | Dog lover,New York,,human,1790,False,Marketing professional | Dog lover
bot_232,user19054,40,2405,19236,411,4,2025-11-20T18:51:16.048020,False,True,True,False,,,,bot,72,False,
real_233,sarah_davis,110,929,882,270,9,2020-12-04T18:51:16.048787,False,False,False,False,Software engineer and tech enthusiast,San Francisco,,human,1884,True,Software engineer and tech enthusiast
bot_234,user32237,9,2642,35720,444,0,2026-01-30T18:51:16.049622,False,True,True,False,,,,bot,1,False,
real_235,emma_brown,1748,858,2380,2743,0,2022-01-19T18:51:16.050053,False,False,False,True,"Love coffee, books, and travel",San Francisco,,human,1473,True,"Love coffee, books, and travel"
real_236,mike_jones,1255,578,4093,795,44,2021-03-16T18:51:16.050439,False,False,False,True,,New York,,human,1782,True,
real_237,sarah_davis,1310,380,3895,1452,14,2017-04-29T18:51:16.051106,False,False,False,False,,Tokyo,,human,3199,True,
bot_238,user13187,25,1666,6058,332,4,2025-12-13T18:51:16.051722,False,True,False,False,Follow for deals!,,,bot,49,True,Follow for deals!
real_239,sarah_davis,758,448,1399,397,6,2016-11-09T18:51:16.052345,False,True,True,True,"Love coffee, books, and travel",,,human,3370,False,"Love coffee, books, and travel"
bot_240,user15580,40,5681,11191,25,0,2025-12-01T18:51:16.053078,False,True,True,False,,,,bot,61,False,
real_241,emma_jones,118,362,2218,1837,18,2022-11-22T18:51:16.053859,False,False,False,False,Marketing professional | Dog lover,,,human,1166,True,Marketing professional | Dog lover
real_242,sarah_smith,1323,172,1901,505,46,2019-11-20T18:51:16.054533,False,True,False,False,"Love coffee, books, and travel",,https://example.com,human,2264,True,"Love coffee, books, and travel"
real_243,alex_brown,497,88,4341,2563,0,2022-09-29T18:51:16.055848,False,False,False,True,Photographer | Nature lover,New York,,human,1220,True,Photographer | Nature lover
real_244,mike_brown,913,580,3966,2466,46,2021-08-07T18:51:16.056806,False,False,False,True,"Love coffee, books, and travel",San Francisco,https://example.com,human,1638,True,"Love coffee, books, and travel"
bot_245,user37114,45,4231,42879,457,4,2026-01-21T18:51:16.057479,False,True,True,False,,,,bot,10,False,
bot_246,bot_246,25,6491,18771,362,2,2025-12-25T18:51:16.057986,False,True,False,False,,,,bot,37,True,
real_247,john_brown,1848,503,3990,2029,44,2020-10-24T18:51:16.058420,False,False,False,True,,London,https://example.com,human,1925,True,
bot_248,user13013,8,5447,32011,205,5,2025-12-12T18:51:16.058814,False,False,False,False,,,,bot,50,True,
bot_249,user49421,18,1684,40336,6,3,2026-01-01T18:51:16.059178,False,True,False,False,Follow for deals!,,,bot,30,True,Follow for deals!
real_250,mike_jones,1993,263,888,448,16,2022-03-07T18:51:16.059567,False,False,False,False,Software engineer and tech enthusiast,San Francisco,,human,1426,True,Software engineer and tech enthusiast
real_251,emma_jones,947,79,4238,1758,38,2018-05-10T18:51:16.059926,False,False,False,True,,,,human,2823,True,
bot_252,bot_252,8,6474,27202,193,3,2025-12-03T18:51:16.060313,False,True,False,False,,,,bot,59,True,
real_253,sarah_smith,1102,982,4858,1946,6,2024-09-19T18:51:16.060726,False,True,False,True,Software engineer and tech enthusiast,,https://example.com,human,499,True,Software engineer and tech enthusiast
bot_254,user30984,13,7566,6062,500,2,2025-11-29T18:51:16.061105,False,True,False,False,Follow for deals!,,,bot,63,True,Follow for deals!
bot_255,user45334,31,1247,15401,162,1,2026-01-08T18:51:16.061565,False,True,True,False,,,,bot,23,False,
bot_256,user70687,5,3018,49913,280,1,2025-11-04T18:51:16.061923,False,True,False,False,,,,bot,88,True,
bot_257,user49656,43,2214,36931,350,2,2025-12-30T18:51:16.062262,False,False,True,False,Follow for deals!,,,bot,32,False,Follow for deals!
real_258,mike_davis,586,451,259,833,29,2019-08-01T18:51:16.062613,False,True,False,True,Photographer | Nature lover,San Francisco,,human,2375,True,Photographer | Nature lover
real_259,sarah_smith,1237,514,3030,196,41,2023-12-18T18:51:16.062941,False,True,False,True,,London,,human,775,True,
real_260,john_davis,1057,75,4316,2297,21,2019-07-14T18:51:16.063263,False,True,False,True,Software engineer and tech enthusiast,London,https://example.com,human,2393,True,Software engineer and tech enthusiast
real_261,john_smith,1242,977,3058,2302,34,2020-06-14T18:51:16.063629,False,False,False,True,Software engineer and tech enthusiast,Tokyo,,human,2057,True,Software engineer and tech enthusiast
real_262,mike_smith,716,471,1576,218,31,2018-02-20T18:51:16.063963,False,False,False,True,,Tokyo,,human,2902,True,
bot_263,user3994,29,9382,12059,258,4,2025-11-11T18:51:16.064349,False,True,False,False,,,,bot,81,True,
real_264,sarah_jones,1379,619,370,1080,8,2024-01-07T18:51:16.064756,False,False,False,True,Software engineer and tech enthusiast,,https://example.com,human,755,True,Software engineer and tech enthusiast
real_265,emma_smith,1836,485,1996,2249,41,2024-03-16T18:51:16.065227,False,False,False,False,,Tokyo,,human,686,True,
real_266,alex_brown,1917,936,2798,1674,39,2019-03-29T18:51:16.065617,False,False,False,False,,New York,https://example.com,human,2500,True,
real_267,emma_brown,1225,76,1157,2631,31,2021-06-04T18:51:16.065957,False,False,True,True,Marketing professional | Dog lover,,,human,1702,False,Marketing professional | Dog lover
bot_268,user85193,23,8152,35819,495,4,2025-11-25T18:51:16.066297,False,True,True,False,Follow for deals!,,,bot,67,False,Follow for deals!
real_269,emma_brown,1201,89,1157,650,48,2016-05-20T18:51:16.066647,False,False,False,True,Photographer | Nature lover,San Francisco,,human,3543,True,Photographer | Nature lover
real_270,emma_smith,689,232,4633,198,30,2023-11-25T18:51:16.066984,False,False,True,False,Software engineer and tech enthusiast,,https://example.com,human,798,False,Software engineer and tech enthusiast
real_271,sarah_smith,75,291,252,332,15,2023-03-10T18:51:16.067321,False,True,False,True,Software engineer and tech enthusiast,London,,human,1058,True,Software engineer and tech enthusiast
bot_272,user98477,24,5052,19506,242,5,2025-11-02T18:51:16.067644,False,True,True,False,,,,bot,90,False,
real_273,mike_smith,1416,961,1331,2560,50,2017-01-26T18:51:16.067961,False,True,False,True,Photographer | Nature lover,London,,human,3292,True,Photographer | Nature lover
bot_274,bot_274,1,6550,47594,344,2,2026-01-20T18:51:16.068288,False,True,True,False,Follow for deals!,,,bot,11,False,Follow for deals!
bot_275,user58135,30,6321,24582,4,4,2025-11-10T18:51:16.068618,False,True,False,False,,,,bot,82,True,
bot_276,user70687,35,5264,21642,1,1,2025-11-09T18:51:16.068937,False,False,True,False,,,,bot,83,False,
real_277,john_brown,1739,688,1111,2043,5,2019-07-15T18:51:16.069258,False,False,False,False,Photographer | Nature lover,New York,,human,2392,True,Photographer | Nature lover
bot_278,user36501,31,2548,14066,192,0,2025-12-01T18:51:16.069593,False,True,True,False,Follow for deals!,,,bot,61,False,Follow for deals!
real_279,mike_jones,1175,349,4398,1748,3,2024-09-06T18:51:16.069913,False,False,False,True,Software engineer and tech enthusiast,San Francisco,https://example.com,human,512,True,Software engineer and tech enthusiast
bot_280,user62504,29,2206,43886,472,0,2025-12-20T18:51:16.070301,False,False,True,False,Follow for deals!,,,bot,42,False,Follow for deals!
real_281,emma_smith,1316,495,291,2068,13,2020-06-02T18:51:16.070649,False,False,False,True,,New York,,human,2069,True,
bot_282,user7935,42,8502,17980,264,1,2025-11-11T18:51:16.070979,False,True,True,False,,,,bot,81,False,
real_283,mike_davis,1461,428,2987,2986,32,2018-11-13T18:51:16.071426,False,False,True,True,Software engineer and tech enthusiast,New York,,human,2636,False,Software engineer and tech enthusiast
real_284,sarah_brown,1213,556,593,1386,0,2021-07-09T18:51:16.074796,False,False,False,True,Software engineer and tech enthusiast,Tokyo,https://example.com,human,1667,True,Software engineer and tech enthusiast
real_285,sarah_davis,140,404,538,1614,35,2018-12-09T18:51:16.076129,False,False,False,False,Software engineer and tech enthusiast,New York,https://example.com,human,2610,True,Software engineer and tech enthusiast
real_286,sarah_brown,1657,659,851,456,45,2021-09-03T18:51:16.077005,False,True,False,True,,Tokyo,,human,1611,True,
real_287,sarah_jones,1126,391,825,1349,41,2018-05-01T18:51:16.077689,False,False,False,False,"Love coffee, books, and travel",San Francisco,,human,2832,True,"Love coffee, books, and travel"
bot_288,user92314,24,3665,30546,290,3,2026-01-26T18:51:16.078336,False,True,True,False,,,,bot,5,False,
real_289,alex_davis,1361,760,2630,398,37,2021-08-25T18:51:16.078955,False,False,False,True,Software engineer and tech enthusiast,San Francisco,,human,1620,True,Software engineer and tech enthusiast
bot_290,user66915,38,9281,32076,91,4,2025-12-07T18:51:16.079597,False,True,True,False,Follow for deals!,,,bot,55,False,Follow for deals!
real_291,mike_davis,1705,509,4287,1370,31,2018-01-24T18:51:16.080160,False,False,True,True,Photographer | Nature lover,Tokyo,,human,2929,False,Photographer | Nature lover
real_292,sarah_brown,1653,476,3991,1475,13,2023-07-09T18:51:16.080787,False,False,False,True,,San Francisco,,human,937,True,
real_293,john_brown,73,449,525,2565,13,2022-06-24T18:51:16.081565,False,False,False,False,"Love coffee, books, and travel",New York,,human,1317,True,"Love coffee, books, and travel"
real_294,alex_davis,1159,272,1800,1095,36,2019-02-24T18:51:16.082266,False,False,False,False,Software engineer and tech enthusiast,London,https://example.com,human,2533,True,Software engineer and tech enthusiast
