username,followers_count,following_count,follower_following_ratio,posts_count,account_age_days,avg_posts_per_day,has_profile_pic,has_bio,bio_length,username_length,username_has_numbers,avg_likes_per_post,avg_comments_per_post,engagement_rate,posting_regularity,session_duration_avg,login_frequency,burst_posting_score,profile_completeness,verified_status,external_url,avg_caption_length,hashtag_density,spam_word_count,duplicate_content_ratio,label
user1335_genuine_573,23430,1867.0,12.5495447241564,61,157,0.3885350318471338,1,1,180,20,1,840,443,5.475885616730687,0.5700406890536366,141.02299146584457,1.4865152604459257,0.12252674980706538,1.0,0,0,268,0.8622473692248397,1,0.2915204032965792,0
bot_1774_771,204,4582.0,0.044522042776080316,6,36,0.16666666666666666,0,0,0,12,1,10,2,5.88235294117647,0.5962164817359703,38.460362393845784,3.8056649489963563,0.3010303186286081,0.4,0,1,11,0.2096193568235568,0,0.6287444502025921,1
user1338_genuine_292,165,3662.0,0.04505734571272529,547,917,0.5965103598691385,0,1,150,20,1,18,1,11.515151515151516,0.9363921387050883,21.350273164425424,2.690561214942898,0.2943378375666238,0.8,0,0,203,0.11044656067182013,0,0.26542005136493046,0
user1406_genuine_906,1078,3959.0,0.2722909825713564,278,2423,0.11473380107304994,1,0,0,20,1,142,35,16.41929499072356,0.21018456870007196,69.38489933366631,1.454562043944331,0.28893072181687945,0.6,0,1,277,0.23864969023285376,0,0.5976341028873974,1
user1090_genuine_357,70446,3362.0,20.953599048185605,201,87,2.310344827586207,1,0,0,20,1,3593,534,5.858387985123357,0.6203459805395173,98.7304832640295,1.8256252394599866,0.5651645482532646,0.6,0,1,294,0.5888374693418312,0,0.5008221866723233,0
bot_1459_474,2256,4588.0,0.4917175239755885,34,53,0.6415094339622641,0,0,0,12,1,89,36,5.540780141843971,0.8050271286169399,80.45266220721118,2.589485717809611,0.1996333154501207,0.4,0,1,19,0.05731746286927968,0,0.4549965759720208,1
user742_genuine_493,125,38.064251250495545,3.2839211568196203,1207,2287,0.5277656318320945,1,0,0,19,1,24,6,24.0,0.6965227777381622,152.2913717574821,3.8760910593776448,0.30331145261807396,0.6,0,1,333,0.8670315987766839,0,0.2494621614052718,0
user2323_genuine_240,48,75.70003937843339,0.6340815724023915,703,1708,0.41159250585480095,1,1,212,20,1,0,0,0.0,0.7184179524533241,66.27560591497289,4.167477017696078,0.11845089695318106,1.0,0,0,137,0.15271278534313093,1,0.16762426725505145,0
bot_851_701,485,3153.0,0.15382175705677134,72,34,2.1176470588235294,1,1,139,11,1,15,5,4.123711340206185,0.5107029204234766,35.070314984417436,3.6892385314973866,0.32381241898950963,1.0,0,0,257,0.5308706925831999,0,0.14745643538967912,1
user2123_genuine_546,66385,1973.0,33.64673086670046,566,2131,0.2656030032848428,1,1,231,20,1,10987,359,17.091210363787,0.2911737707624409,87.84548886937962,2.1206117611784343,0.7797488590751407,1.0,0,0,187,0.01722868778586395,0,0.605367230212981,1
user2094_genuine_119,1929,3796.5280496010773,0.5080958114355801,665,1969,0.3377348908075165,1,1,161,20,1,71,54,6.480041472265423,0.6904702603740523,16.6989590454667,3.981216001843093,0.660071079994896,1.0,0,1,218,0.29690144722522416,0,0.010874544088763614,0
user240_genuine_849,3025,413.0,7.324455205811138,226,1546,0.1461836998706339,1,0,0,19,1,321,198,17.157024793388427,0.8304148039163932,87.84477201451475,0.4750894880503367,0.13967188099774913,0.6,0,0,89,0.6171942271169667,2,0.509341796389782,0
user2351_genuine_739,4705,7513.058800652318,0.6262429357788988,183,92,1.9891304347826086,0,1,228,20,1,701,62,16.216790648246544,0.6504314741674563,153.2170792778623,0.6328673956202918,0.13441398959870784,0.8,0,1,214,0.9449449711206552,0,0.6467000582078701,1
user1370_genuine_330,2483,487.0,5.098562628336755,377,1064,0.3543233082706767,1,1,157,20,1,279,138,16.79420056383407,0.5525591108524445,35.22955388146368,3.4862512940500974,0.33495360054624873,1.0,0,1,276,0.8572766360412897,0,0.5451463845639459,0
user1057_genuine_876,4087,2914.0,1.4025394646533973,1215,2128,0.5709586466165414,1,1,185,20,1,582,170,18.399804257401517,0.16412386411935348,104.48902063892126,4.8898489253803294,0.7794509496042282,1.0,0,1,48,0.1437412560197192,0,0.11398250208062397,0
bot_2066_222,502,3895.0,0.12888318356867778,44,91,0.4835164835164835,1,1,80,12,1,1,10,2.1912350597609564,0.29335426020882566,9.99423807206394,1.3751707086679992,0.6709676560008314,1.0,0,0,13,0.08614022360790959,2,0.8839801596151224,1
user199_genuine_996,4278,4092.0,1.0454545454545454,37,129,0.2868217054263566,1,0,0,19,1,747,340,25.40906965871903,0.3942469219030078,56.42242442561782,2.132977860773889,0.5380058101389193,0.6,0,0,33,0.6946537728101754,0,0.5169541149573631,0
user2280_genuine_696,153,4540.0,0.033700440528634364,255,2236,0.11404293381037567,1,1,244,20,1,16,5,13.725490196078432,0.7239669374980081,30.41034352416337,1.2300525115118184,0.7226672510512036,1.0,0,1,145,0.1197496540537164,0,0.5888062886683308,0
bot_1999_850,701,3712.0,0.1888469827586207,46,52,0.8846153846153846,0,0,0,12,1,11,10,2.9957203994293864,0.15371092181009427,8.28917177216195,1.4053114057318359,0.9844114502701666,0.4,0,0,66,0.3831110175146204,2,0.7310884808090298,0
user2220_genuine_560,23,38.63939047119617,0.5952474850022649,798,2406,0.3316708229426434,1,1,88,20,1,0,0,0.0,0.6726883653009087,57.89664752708393,1.925247703437538,0.6016531551432487,1.0,0,0,258,0.11083686569241857,0,0.3839262455631407,0
bot_2021_680,925,5286.0,0.17499054105183504,4,1157,0.003457216940363008,1,1,66,12,1,155,51,22.27027027027027,0.22087081967657737,12.92762906554488,1.2639092632766975,0.7610929832514678,1.0,0,0,7,0.033694851769994476,0,0.8671288295791177,1
bot_69_740,1428,2503.0,0.5705153815421494,94,86,1.0930232558139534,0,0,0,10,1,28,19,3.2913165266106446,0.12006091187115671,7.120209851621198,0.7110083345887136,0.9843667601525249,0.4,0,1,47,0.0680945335477368,0,0.3730074528787608,1
bot_400_891,68,980.0,0.06938775510204082,240,3,80.0,0,0,0,11,1,0,0,0.0,0.7832468928131511,119.48151122901426,2.9219497906427243,0.16432786126008098,0.4,0,0,47,0.024226894239471664,0,0.3738435514777665,1
bot_1506_241,381,2871.0,0.13270637408568442,39,91,0.42857142857142855,0,0,0,12,1,6,1,1.837270341207349,0.5409734081183037,54.10008217644028,1.995721682475623,0.22422991540930293,0.4,0,0,30,0.0936559164730642,1,0.7146847587562901,1
bot_357_659,2232,2050.0,1.0887804878048781,32,21,1.5238095238095237,0,0,0,11,1,98,5,4.614695340501792,0.037240431576521384,3.7449048508879557,1.6813052972557343,0.6763552233604087,0.4,0,0,15,0.11685499318274176,0,0.6575288615171266,0
user1973_genuine_674,1661,1125.2379097177845,1.476132278920986,33,120,0.275,0,0,0,20,1,298,82,22.87778446718844,0.7279442018854666,78.96856148520662,4.6447118489992825,0.4015512163513288,0.4,0,0,236,0.31618902016491846,0,0.05168447488088851,0
user1375_genuine_763,55,2938.0,0.018720217835262083,549,1068,0.5140449438202247,0,0,0,20,1,0,2,3.6363636363636362,0.4355044839476738,134.65162584414406,2.2518470984954124,0.6721105315119595,0.4,0,0,104,0.07857158229167172,0,0.385198924228537,0
bot_1218_357,97,658.0,0.1474164133738602,46,53,0.8679245283018868,0,0,0,12,1,3,0,3.0927835051546393,0.16370500237465163,12.61304621906817,0.9538305956140879,0.7027714921829377,0.4,0,0,13,0.03892154415778855,0,0.47694962988041634,1
bot_1312_559,2386,4025.0,0.5927950310559006,45,62,0.7258064516129032,0,0,0,12,1,243,143,16.177703269069575,0.4584671557811004,106.07767221208933,2.225189966197892,0.3489312729121524,0.4,0,0,49,0.019759851976802658,0,0.38047198767627727,1
bot_1695_102,439,827.0,0.5308343409915357,42,115,0.3652173913043478,0,0,0,12,1,26,20,10.478359908883828,0.2532955388125626,1.8812620085339535,0.5147472202252905,0.8693272478820204,0.4,0,1,69,0.24170895136925924,0,0.21156944038939077,1
bot_807_584,1231,1827.0,0.6737821565407772,232,303,0.7656765676567657,0,0,0,11,1,23,4,2.1933387489845653,0.2833610063455938,11.82802712410004,0.6390525738282073,0.8774414964724198,0.4,0,0,59,0.44003874693252315,0,0.06281898556189548,1
user964_genuine_348,87,105.77989927903324,0.8224624961166357,11,29,0.3793103448275862,1,0,0,19,1,12,5,19.54022988505747,0.6192507183795642,77.03799258881169,3.0666209320927673,0.75779830136501,0.6,0,1,22,0.7821317244578563,0,0.3467584334440654,0
user179_genuine_666,2598,4061.806732705736,0.6396168431847976,51,284,0.1795774647887324,1,0,0,19,1,155,22,6.812933025404157,0.9461987250141565,109.4758645633791,4.343050581131547,0.6579957194321817,0.6,0,1,298,0.682153161561635,2,0.09596262065512955,0
bot_948_655,1303,1817.0,0.717116125481563,46,654,0.07033639143730887,1,1,123,11,1,209,64,20.951650038372986,0.05983752674989555,3.994694359916468,0.9524843494844035,0.8424057586045357,1.0,0,0,11,0.2126182369982698,0,0.7262407437617869,1
bot_1071_133,235,3229.0,0.07277794982966863,291,33,8.818181818181818,1,1,101,12,1,10,3,5.531914893617021,0.0186101617948056,10.091933316789591,1.5879927669849825,0.8403644493254867,1.0,0,0,259,0.5978325645185913,0,0.06823210743870235,1
bot_2128_855,2881,3735.0,0.7713520749665328,27,13,2.076923076923077,0,0,0,12,1,38,23,2.117320374869837,0.04869799107222963,6.79044431574215,1.536369571540701,0.7019461526054479,0.4,0,0,7,0.0495485166681072,6,0.535701632553619,1
bot_1149_828,14,1112.0,0.012589928057553957,198,68,2.911764705882353,0,0,0,12,1,0,0,0.0,0.26650201801163576,13.57482388646429,1.4914536571066155,0.8380921491182376,0.4,0,1,72,0.016777920917073707,2,0.7313517133586136,1
bot_1737_956,67,757.0,0.08850726552179657,16,28,0.5714285714285714,0,0,0,12,1,0,1,1.4925373134328357,0.14771998016054597,6.34637607447821,1.2241950488603266,0.8133682887564984,0.4,0,0,14,0.24615166033989416,0,0.833173144093305,1
bot_488_681,2376,6522.0,0.36430542778288866,24,502,0.04780876494023904,0,0,0,11,1,93,43,5.723905723905724,0.18795492507711933,5.778262351565653,1.6781944649395604,0.8607654019045834,0.4,0,0,13,0.30923954141743504,1,0.7538431538522524,1
bot_224_386,49,828.0,0.059178743961352656,49,583,0.08404802744425385,0,0,0,11,1,2,0,4.081632653061225,0.5792897751158268,48.610046245566366,2.245538606627192,0.3190758626041301,0.4,0,0,44,0.15504959465034107,0,0.5138055315273972,1
bot_830_180,377,2905.0,0.129776247848537,70,98,0.7142857142857143,0,0,0,11,1,9,4,3.4482758620689653,0.21042876221375792,12.350152720924116,0.8318073993283865,0.7753055585011902,0.4,0,0,65,0.053117820717166,2,0.9650324156447141,0
bot_137_981,821,4716.0,0.17408821034775232,44,82,0.5365853658536586,0,0,0,11,1,11,4,1.8270401948842874,0.6816787777694371,105.48782620177828,1.5755711926193992,0.3865301842231774,0.4,0,0,64,0.28645143825899283,2,0.9910903588019329,1
user2575_genuine_934,11,54.0,0.2037037037037037,106,488,0.21721311475409835,0,1,70,20,1,1,0,9.090909090909092,0.581811300750945,37.22372128477194,1.5592626647313512,0.3900939662667804,0.8,0,0,248,0.7907315627197543,0,0.21832476848151963,0
user1419_genuine_986,2502,3978.0,0.6289592760180995,44,147,0.29931972789115646,0,0,0,20,1,311,94,16.18705035971223,0.6298281582529526,13.5768458303724,2.5658747320073534,0.794201018601561,0.4,0,1,287,0.106636763428817,0,0.6122770172077737,0
bot_1157_209,68,3194.0,0.021289918597370068,7,564,0.012411347517730497,0,0,0,12,1,8,3,16.176470588235293,0.881746802152094,48.07492291699806,2.3202928972486077,0.16410096651848005,0.4,0,0,20,0.3574509840256023,1,0.701867895824213,1
bot_1923_743,251,1973.0,0.12721743537759755,89,443,0.20090293453724606,0,0,0,12,1,9,2,4.382470119521913,0.002507721880284086,5.691465888776282,1.483322330796919,0.6667371782970029,0.4,0,0,110,0.5725346480483082,0,0.25677513381475053,1
bot_2152_694,179,5434.0,0.032940743467059254,36,114,0.3157894736842105,0,0,0,12,1,13,11,13.40782122905028,0.17694572525055796,12.737481100080892,0.6544025557873198,0.8326797412983374,0.4,0,0,73,0.02273580147204961,0,0.7754467362545674,1
user1860_genuine_602,75827,3377.0,22.453953212910868,958,1733,0.552798615118292,1,0,0,20,1,9104,3161,16.174977250847324,0.21045445378553945,86.28348313070724,2.779583993000105,0.4437992854158215,0.6,0,0,88,0.8569443961394998,0,0.6007314695972142,1
user8_genuine_854,7811,1419.0,5.504580690627202,179,505,0.35445544554455444,1,0,0,17,1,353,403,9.678658302394059,0.44806181167048365,168.73793799513874,0.8601005319007675,0.2728530808402068,0.6,0,1,155,0.5414479738275658,0,0.15998501525810976,0
bot_144_675,241,4734.0,0.05090832277144064,21,87,0.2413793103448276,0,0,0,11,1,10,3,5.394190871369295,0.19427292562362095,8.628696645742334,1.2074993420789921,0.6973687728139586,0.4,0,0,46,0.14685237399181691,1,0.6411452648929283,0
bot_97_371,592,3870.0,0.1529715762273902,246,73,3.3698630136986303,0,0,0,10,1,9,2,1.8581081081081081,0.010813889439244783,13.24559945012901,1.177008521534866,0.8359671026405139,0.4,0,0,75,0.29153465131199047,2,0.8520203845301915,1
bot_914_527,95,4792.0,0.019824707846410685,325,147,2.2108843537414966,0,0,0,11,1,2,1,3.1578947368421053,0.19611671805728162,11.771062525284648,1.7192510414120432,0.9328672497213193,0.4,0,0,56,0.044036657244607015,3,0.6501856148627847,1
user144_genuine_242,112,158.99225461351244,0.704436831040959,46,33,1.393939393939394,0,0,0,19,1,8,8,14.285714285714285,0.20457186087290138,141.0172690634685,3.9692902952768727,0.48088215649946264,0.4,0,0,284,0.2763191084658536,0,0.6862581186595295,0
user2104_genuine_755,80,78.32270082577077,1.0214152366624893,250,596,0.41946308724832215,0,1,95,20,1,15,2,21.25,0.7931312380247328,117.57662516964672,2.6688306345094595,0.5400287110614329,0.8,0,0,62,0.5439679346235009,0,0.6949670095146189,0
bot_393_687,820,4420.0,0.18552036199095023,11,48,0.22916666666666666,1,1,89,11,1,8,2,1.2195121951219512,0.5337668967773481,83.37167354570285,2.4810079862108236,0.22641160533368432,1.0,0,1,77,0.2744431073710238,0,0.2150146477112901,1
user841_genuine_489,2488,4485.0,0.5547380156075808,1244,2272,0.5475352112676056,0,1,217,19,1,68,169,9.52572347266881,0.6416262030689844,25.282241836562065,2.9961575863415066,0.07108118805714465,0.8,0,1,213,0.07010963927284186,0,0.23476199941566742,1
user1128_genuine_666,79,825.0,0.09575757575757576,27,12,2.25,1,0,0,20,1,12,0,15.18987341772152,0.7238683034086549,101.93792508135881,1.9614865923029603,0.03551120096553433,0.6,0,1,261,0.3228787646551393,1,0.530588826953557,1
user151_genuine_698,3,170.0,0.01764705882352941,64,386,0.16580310880829016,1,1,30,19,1,0,0,0.0,0.7720989755803461,130.2606676587043,4.16714283293966,0.356960976782035,0.8,0,0,133,0.309806875322469,0,0.36050396179680616,0
bot_841_486,688,4478.0,0.15364001786511836,187,101,1.8514851485148516,0,0,0,11,1,20,8,4.069767441860465,0.04357956324368415,7.027371285700395,1.3096235883242557,0.8288953443039899,0.4,0,0,112,0.719845753420358,1,0.01659269774264328,1
user1052_genuine_347,67,3437.0,0.019493744544661042,106,285,0.3719298245614035,0,0,0,20,1,11,0,16.417910447761194,0.2889346845515437,89.15304199101104,0.6285723148060919,0.5973999060122781,0.4,0,0,259,0.34603050959453174,0,0.19250473635524,0
user1590_genuine_949,45,89.13631127670543,0.5048447636598593,643,2349,0.2737335036185611,1,0,0,20,1,6,0,13.333333333333334,0.5723020864893386,38.97918666586768,2.4156459814024536,0.08702559349747681,0.6,0,0,45,0.6359354575595126,0,0.3829601245875711,1
bot_258_243,366,5302.0,0.06903055450773293,251,110,2.2818181818181817,0,0,0,11,1,11,4,4.098360655737705,0.10409319953271752,11.530347242885108,1.3756498149444418,0.9976734330883487,0.4,0,0,207,0.37827573905854195,0,0.29128070109937193,1
user2029_genuine_150,3531,4210.205300755697,0.8386764415897283,131,33,3.9696969696969697,0,0,0,20,1,74,188,7.419994335882187,0.6068276459294702,137.81404422481893,1.7291276658367103,0.2988209960539616,0.4,0,1,183,0.330878633492534,0,0.3805900326976826,0
bot_668_393,312,4897.0,0.06371247702675108,6,1039,0.005774783445620789,0,0,0,11,1,9,5,4.487179487179487,0.03728980280562866,8.402296693650165,1.1994282660166307,0.9767913967145259,0.4,0,0,66,0.3706610134409473,1,0.5736727530418024,1
user1807_genuine_917,4891,1177.0,4.1554800339847064,95,261,0.36398467432950193,0,1,147,20,1,483,233,14.639133101615212,0.5328594640465956,160.44091657075046,3.6681962559957073,0.11586277175546433,0.8,0,1,43,0.7021257242800336,0,0.3201344206750739,0
user2696_genuine_611,25,3394.0,0.007365939893930465,58,330,0.17575757575757575,1,0,0,20,1,2,1,12.0,0.6252121672650013,122.39375629358558,4.3364895083585155,0.021132522964039425,0.6,0,0,56,0.1969630039081205,0,0.329552912257732,0
bot_289_842,1119,1290.0,0.8674418604651163,48,59,0.8135593220338984,1,1,91,11,1,37,2,3.485254691689008,0.11495668835618635,4.232362222747775,1.5742143295061672,0.6747540187689609,1.0,0,0,146,0.40032909110048004,0,0.16788397039957553,1
user472_genuine_926,58205,264.0,100.0,91,709,0.12834978843441466,1,1,43,19,1,4333,3355,13.208487243363972,0.6064025866158778,173.66128768499232,1.2426756759251907,0.5713055948817222,1.0,0,1,67,0.5525034762615438,0,0.14024559601388414,0
bot_539_431,121,622.0,0.1945337620578778,32,723,0.04426002766251729,0,0,0,11,1,10,5,12.396694214876034,0.13286745348150025,2.7975252839615345,1.9960277388192478,0.8356279160692722,0.4,0,0,37,0.24748685542207977,6,0.8378720270813391,1
bot_1324_909,506,5879.0,0.0860690593638374,77,236,0.326271186440678,1,1,59,12,1,75,27,20.158102766798418,0.18146732449810607,9.92970378399538,0.8514211787156785,0.7291245470499459,1.0,0,1,18,0.3241783501742608,1,0.344829449103897,1
bot_746_145,2049,2757.0,0.7431991294885746,43,26,1.6538461538461537,1,1,114,11,1,118,136,12.396290873596877,0.7236598304418029,107.91580897803641,3.3286867043932657,0.28718098674383963,1.0,0,0,145,0.7499394217040245,0,0.17124185927400287,1
user279_genuine_702,80235,1944.0,41.273148148148145,168,367,0.45776566757493187,1,0,0,19,1,2477,4023,8.101202717018758,0.34942991668602386,82.04250193870216,1.8572698498738547,0.13820540499696793,0.6,0,0,333,0.19234636315391507,1,0.46503755662397755,0
user1741_genuine_201,23211,3276.0,7.085164835164835,56,121,0.4628099173553719,1,1,14,20,1,676,593,5.467235362543621,0.5636034431907022,135.23759718634375,0.34251645640872896,0.2049766369422711,0.8,0,0,19,0.8245811229652749,0,0.07702073690181789,0
bot_1874_721,886,2005.0,0.4418952618453865,20,77,0.2597402597402597,0,0,0,12,1,7,2,1.0158013544018059,0.014629695928685793,1.8001595761435332,1.9942854739368148,0.8418378226633751,0.4,0,0,101,0.6484250298256249,0,0.2303931651362717,1
bot_136_851,837,5380.0,0.15557620817843867,42,101,0.4158415841584158,0,0,0,11,1,75,41,13.859020310633213,0.1468288786616879,13.18790886799524,0.6095604566376862,0.759827633780269,0.4,0,1,62,0.29749058200915,0,0.4830063985134657,1
user1941_genuine_781,247,994.0,0.24849094567404426,1025,1823,0.562260010970927,1,1,135,20,1,25,12,14.979757085020243,0.6409201530074733,172.80923514443825,1.9996717619039028,0.2019370797693382,1.0,0,0,196,0.6550250353638882,0,0.25208828539591305,0
user100_genuine_799,7551,2788.3199242496617,2.7080823596782846,168,606,0.27722772277227725,1,0,0,19,1,1143,166,17.335452257979075,0.27625673132822703,161.6585116153891,2.6969145116074613,0.3580823522561736,0.6,0,0,267,0.6134731386391763,0,0.6280304386752332,0
bot_54_265,1107,2655.0,0.41694915254237286,372,17,21.88235294117647,0,0,0,10,1,48,5,4.787714543812105,0.03008180802465967,7.486048063914456,1.4190251181138662,0.6903348003931484,0.4,0,0,51,0.5698807332446475,0,0.14467139078566488,1
bot_820_526,1132,5959.0,0.1899647591877832,44,60,0.7333333333333333,0,0,0,11,1,4,14,1.5901060070671376,0.2519973183390858,9.850548308375947,1.3056117672822485,0.7708001198196409,0.4,0,0,78,0.06469076509476727,0,0.6243951451012983,1
