account_id,username,account_age_days,posts,followers,following,has_profile_picture,bio_length,avg_likes_per_post,avg_comments_per_post,follow_back_ratio,username_pattern,activity_pattern,network_pattern,label
acc_829445,mike_travel_479,311,283,0,276,1,30,1,2,0.0,normal,normal,normal,genuine
acc_802695,tom_books_661,1492,0,0,190,0,37,0,0,0.0,normal,normal,normal,genuine
acc_861093,david_gym_540,370,158,37574,464,1,37,22,11,10.0,normal,normal,fake_follower_spike,suspicious
acc_528641,james_sports_199,1649,681,179,743,0,30,3,2,0.24091520861372812,normal,spammy,normal,suspicious
acc_782939,mark_coffee,298,37,59,0,1,0,17,2,0.0,normal,normal,normal,genuine
acc_208304,alex_smith_586,1027,279,1015,0,1,27,73,0,0.0,normal,normal,normal,genuine
acc_645252,lily_food_687,2468,383,242,73,1,36,4,5,3.315068493150685,normal,normal,normal,genuine
acc_677512,isabella_yoga,2476,92,0,0,1,36,18,3,0.0,normal,normal,normal,genuine
acc_198123,emma_tech,740,434,73,2,1,36,7,3,10.0,normal,normal,normal,genuine
acc_617453,sarah_jones_471,1404,423,691,539,1,0,66,10,1.2820037105751392,normal,normal,normal,genuine
acc_437488,alex_smith,1666,20,0,4855,1,28,5,2,0.0,normal,normal,normal,genuine
acc_393983,user_568888,706,97,318,8213,1,39,3,0,0.038719103859734566,normal,burst,mass_following,suspicious
acc_422766,follow_fast,454,3211,225,352,0,30,7,0,0.6392045454545454,normal,repetitive,normal,suspicious
acc_895794,james_sports,1260,4841,1982,0,1,26,105,23,0.0,normal,normal,normal,genuine
acc_936648,lily_food,760,9,4,136,1,30,7,5,0.029411764705882353,normal,normal,normal,genuine
acc_523618,emma_tech_247,1625,32,895,592,1,37,15,3,1.5118243243243243,normal,normal,normal,genuine
acc_719171,lily_food,806,28,0,0,0,0,20,0,0.0,normal,normal,normal,genuine
acc_102003,tom_books,663,27,0,102,1,27,7,1,0.0,normal,normal,normal,genuine
acc_646174,mark_coffee,1182,63,0,881,1,31,19,3,0.0,normal,normal,normal,genuine
acc_124509,sophia_nature,519,2,90,162,1,27,0,2,0.5555555555555556,normal,normal,normal,genuine
acc_532136,alex_smith_346,2260,3649,0,596,0,0,4,5,0.0,normal,normal,normal,genuine
acc_662518,emma_tech,12,75,4254,441,1,30,22,9,9.646258503401361,normal,normal,fake_follower_spike,suspicious
acc_920375,tom_books_463,485,78,161,9741,1,28,5,1,0.016528077199466175,normal,burst,mass_following,suspicious
acc_117031,buy_likes_here,945,3003,114,387,0,39,3,2,0.29457364341085274,normal,repetitive,normal,suspicious
acc_522049,jessica_reads,19,11,6225,269,1,28,40,6,10.0,normal,normal,fake_follower_spike,suspicious
acc_511475,lily_food,1821,187,25523,406,1,0,15,17,10.0,normal,normal,fake_follower_spike,suspicious
acc_108830,john_photo_635,388,50,0,0,1,30,11,4,0.0,normal,normal,normal,genuine
acc_863112,alex_smith,2011,1593,28,179,1,26,13,1,0.1564245810055866,normal,normal,normal,genuine
acc_849894,isabella_yoga,1943,4713,0,66,0,37,17,1,0.0,normal,normal,normal,genuine
acc_902209,isabella_yoga,2156,351,505,293,1,33,46,1,1.7235494880546076,normal,normal,normal,genuine
acc_528626,isabella_yoga,2092,18,11,0,1,36,16,2,0.0,normal,normal,normal,genuine
acc_949884,james_sports,1310,43,408,854,1,36,12,2,0.477751756440281,normal,normal,normal,genuine
acc_849478,james_sports_396,2494,15,19,0,1,36,16,0,0.0,normal,normal,normal,genuine
acc_386929,sarah_jones_638,2293,33,0,0,0,0,10,4,0.0,normal,normal,normal,genuine
acc_385959,mike_travel_809,1138,43,840,286,1,27,46,2,2.937062937062937,normal,normal,normal,genuine
acc_446401,lily_food_22,2050,2093,211,0,1,27,18,4,0.0,normal,normal,normal,genuine
acc_331625,james_sports,2033,0,272,3988,1,28,0,0,0.06820461384152457,normal,normal,normal,genuine
acc_175519,sarah_jones,1402,0,86,55,1,32,0,0,1.5636363636363637,normal,normal,normal,genuine
acc_842501,lily_food,1021,339,41,0,1,0,8,0,0.0,normal,normal,normal,genuine
acc_391255,sophia_nature_270,138,52,200,5263,0,30,5,1,0.03800114003420103,normal,burst,mass_following,suspicious
acc_143681,crypto_pump,2374,0,12,1026,0,31,0,0,0.011695906432748537,normal,spammy,mass_following,suspicious
acc_247068,olivia_art,661,11,23,373,0,28,4,3,0.06166219839142091,normal,normal,normal,genuine
acc_484327,user_7228888,1444,57,428,3458,0,31,6,0,0.12377096587622903,normal,burst,mass_following,suspicious
acc_104493,chris_music_228,1841,16,10,140,1,28,19,5,0.07142857142857142,normal,normal,normal,genuine
acc_511151,lily_food,1955,0,464,67,0,27,0,0,6.925373134328358,normal,normal,normal,genuine
acc_763431,isabella_yoga,2350,468,184,129,1,28,17,5,1.426356589147287,normal,normal,normal,genuine
acc_325272,olivia_art,2236,29,6526,462,1,26,467,24,10.0,normal,normal,normal,genuine
acc_484398,sophia_nature,154,499,80,221,1,27,3,4,0.36199095022624433,normal,normal,normal,genuine
acc_508763,get_2026,1392,1026,281,318,0,34,3,0,0.8836477987421384,normal,repetitive,normal,suspicious
acc_959636,tom_books,703,0,21,0,1,26,0,0,0.0,normal,normal,normal,genuine
acc_721285,john_photo_793,1245,0,0,0,1,36,0,0,0.0,normal,normal,normal,genuine
acc_722876,alex_smith,2481,45,0,2075,1,37,18,2,0.0,normal,normal,normal,genuine
acc_538967,chris_music,1945,0,51,3776,0,33,0,0,0.01350635593220339,normal,normal,normal,genuine
acc_244697,mark_coffee,1677,487,0,3,0,30,10,3,0.0,normal,normal,normal,genuine
acc_665836,lily_food,169,22,70,686,1,36,17,2,0.10204081632653061,normal,normal,normal,genuine
acc_772928,jessica_reads_81,709,427,0,0,0,36,18,5,0.0,normal,normal,normal,genuine
acc_825196,mike_travel_494,817,6,9400,0,1,28,402,26,0.0,normal,normal,normal,genuine
acc_468075,sophia_nature,1311,0,0,487,1,28,0,0,0.0,normal,normal,normal,genuine
acc_488368,isabella_yoga_543,1758,461,49,0,1,28,19,4,0.0,normal,normal,normal,genuine
acc_755017,olivia_art,2059,2872,113,355,0,28,2,0,0.3183098591549296,normal,spammy,normal,suspicious
acc_560523,emma_tech_265,2488,0,66,0,1,36,0,0,0.0,normal,normal,normal,genuine
acc_823975,chris_music_26,1978,3908,11,0,1,33,3,3,0.0,normal,normal,normal,genuine
acc_801874,win_big_now,604,0,94,1399,0,31,0,0,0.06719085060757685,normal,spammy,mass_following,suspicious
acc_429779,olivia_art,545,104,88,292,1,27,8,1,0.3013698630136986,normal,normal,normal,genuine
acc_884853,alex_smith,762,0,0,1298,1,0,0,0,0.0,normal,normal,normal,genuine
acc_289633,isabella_yoga,1555,0,0,29,1,28,0,0,0.0,normal,normal,normal,genuine
acc_818789,user_70888,163,57,393,3721,0,26,7,0,0.10561676968556839,normal,burst,mass_following,suspicious
acc_917367,chris_music_866,2368,10,1296,13,1,30,104,8,10.0,normal,normal,normal,genuine
acc_229323,mike_travel,2058,389,7973,0,1,0,62,78,0.0,normal,normal,normal,genuine
acc_903644,sarah_jones_728,2020,50,0,172,1,0,9,4,0.0,normal,normal,normal,genuine
acc_314628,mike_travel_81,2032,0,0,311,0,31,0,0,0.0,normal,normal,normal,genuine
acc_118786,james_sports_752,1020,15,14,0,1,33,16,4,0.0,normal,normal,normal,genuine
acc_326667,admin_access,1630,4881,412,759,0,30,1,3,0.5428194993412385,normal,repetitive,normal,suspicious
acc_519758,mike_travel,28,24,0,3399,1,37,6,1,0.0,normal,normal,normal,genuine
acc_984027,sophia_nature,1286,0,80,336,1,26,0,0,0.23809523809523808,normal,normal,normal,genuine
acc_974364,david_gym_171,300,4837,55,0,1,30,18,4,0.0,normal,normal,normal,genuine
acc_962500,chris_music_118,2111,12,8367,705,1,27,412,30,10.0,normal,normal,normal,genuine
acc_629283,james_sports,1843,280,42,0,1,33,8,5,0.0,normal,normal,normal,genuine
acc_305721,jessica_reads_584,1007,0,63,0,1,32,0,0,0.0,normal,normal,normal,genuine
acc_907812,emma_tech,2468,0,68,535,0,27,0,0,0.12710280373831775,normal,normal,normal,genuine
acc_863729,john_photo,2073,0,0,52,1,31,0,0,0.0,normal,normal,normal,genuine
acc_232937,tom_books_755,2186,8,0,0,0,37,16,4,0.0,normal,normal,normal,genuine
acc_973178,alex_smith,1654,58,247,9091,0,31,10,3,0.027169728302716974,normal,burst,mass_following,suspicious
acc_886476,lily_food,2035,0,979,0,1,31,0,0,0.0,normal,normal,normal,genuine
acc_987060,david_gym_294,658,17,0,80,1,37,6,1,0.0,normal,normal,normal,genuine
acc_194835,mark_coffee,917,37,49,0,0,28,2,0,0.0,normal,normal,normal,genuine
acc_433325,james_sports_198,1185,18,582,192,1,0,34,9,3.03125,normal,normal,normal,genuine
acc_380931,mike_travel_744,1141,215,5,20,1,27,3,2,0.25,normal,normal,normal,genuine
acc_221886,james_sports_598,2003,312,59,145,1,37,12,2,0.4068965517241379,normal,normal,normal,genuine
acc_250038,james_sports_462,1688,16,92,0,0,36,16,0,0.0,normal,normal,normal,genuine
acc_377260,sarah_jones_130,5,74,9570,299,1,32,32,10,10.0,normal,normal,fake_follower_spike,suspicious
acc_375617,emma_tech_982,1406,24,54,0,0,0,7,0,0.0,normal,normal,normal,genuine
acc_819153,alex_smith_81,884,158,6571,308,1,27,15,19,10.0,normal,normal,fake_follower_spike,suspicious
acc_953590,alex_smith,937,3,487,3254,1,27,45,3,0.1496619545175169,normal,normal,normal,genuine
acc_492052,sophia_nature_919,673,0,0,421,0,30,0,0,0.0,normal,normal,normal,genuine
acc_872672,user_48288888,1384,99,500,7093,0,34,0,3,0.07049203440011279,normal,burst,mass_following,suspicious
acc_670811,mike_travel,1914,1280,103,748,1,31,5,1,0.13770053475935828,normal,spammy,normal,suspicious
acc_523637,user_787888,2166,3890,477,918,0,39,6,3,0.5196078431372549,normal,repetitive,normal,suspicious
acc_475122,emma_tech_673,1523,0,805,677,1,26,0,0,1.1890694239290989,normal,normal,normal,genuine
acc_129054,hacker_pro,529,3370,87,685,0,31,3,0,0.12700729927007298,normal,repetitive,normal,suspicious
acc_687905,lily_food,1540,0,14,31,1,0,0,0,0.45161290322580644,normal,normal,normal,genuine
acc_973835,james_sports,296,26,59,615,0,27,0,2,0.0959349593495935,normal,normal,normal,genuine
acc_328384,james_sports_869,1184,348,3,977,1,37,6,1,0.0030706243602865915,normal,normal,normal,genuine
acc_720654,alex_smith,659,53,65,5040,0,32,4,3,0.012896825396825396,normal,burst,mass_following,suspicious
acc_995289,sarah_jones,398,200,19440,209,1,37,78,19,10.0,normal,normal,fake_follower_spike,suspicious
acc_586993,david_gym,2199,29,61,575,1,33,15,5,0.10608695652173913,normal,normal,normal,genuine
acc_352572,tom_books,323,425,0,0,1,27,6,4,0.0,normal,normal,normal,genuine
acc_469124,mark_coffee_923,2455,18,86,1923,1,33,9,3,0.04472178887155486,normal,normal,normal,genuine
acc_524769,isabella_yoga,2466,47,470,0,0,37,44,3,0.0,normal,normal,normal,genuine
acc_694191,tom_books,2236,0,68,176,1,27,0,0,0.38636363636363635,normal,normal,normal,genuine
acc_117447,free_fast,1373,3850,259,977,0,30,10,1,0.26509723643807576,normal,repetitive,normal,suspicious
acc_140666,david_gym,1358,172,35,519,1,36,7,1,0.0674373795761079,normal,normal,normal,genuine
acc_986552,alex_smith,2157,307,6,847,0,36,12,5,0.0070838252656434475,normal,normal,normal,genuine
acc_201866,emma_tech_727,1330,83,78,163,1,26,0,2,0.4785276073619632,normal,normal,normal,genuine
acc_690723,lily_food,196,46,129,4520,0,33,7,1,0.02853982300884956,normal,burst,mass_following,suspicious
acc_214351,olivia_art,178,47,1997,0,1,33,18,5,0.0,normal,normal,normal,genuine
acc_905962,james_sports_468,257,88,147,6261,0,30,0,1,0.02347867752755151,normal,burst,mass_following,suspicious
acc_936914,emma_tech_255,2093,75,19504,176,1,31,12,16,10.0,normal,normal,fake_follower_spike,suspicious
acc_393724,lily_food,366,0,61,36,0,28,0,0,1.6944444444444444,normal,normal,normal,genuine
acc_838364,olivia_art,222,0,7078,3862,1,37,0,0,1.8327291558777836,normal,normal,normal,genuine
acc_301961,james_sports,1531,281,591,0,1,28,31,1,0.0,normal,normal,normal,genuine
acc_599365,john_photo,2182,15,0,115,1,37,3,4,0.0,normal,normal,normal,genuine
acc_443205,mike_travel_977,1656,7,12,3359,0,28,2,1,0.003572491813039595,normal,burst,mass_following,suspicious
acc_539605,lily_food,65,0,0,0,0,37,0,0,0.0,normal,normal,normal,genuine
acc_314498,sarah_jones,1368,13,8201,604,0,0,65,134,10.0,normal,normal,normal,genuine
acc_251413,jessica_reads,1385,124,28516,142,1,32,38,3,10.0,normal,normal,fake_follower_spike,suspicious
acc_168289,john_photo,1378,53,150,2066,0,36,9,2,0.07260406582768635,normal,burst,mass_following,suspicious
acc_901604,olivia_art,1624,32,77,128,1,0,9,3,0.6015625,normal,normal,normal,genuine
acc_259652,tom_books_608,1516,44,281,0,1,37,18,4,0.0,normal,normal,normal,genuine
acc_134783,user_415888,2423,78,286,5561,1,32,10,2,0.05142959899298687,normal,burst,mass_following,suspicious
acc_353080,sophia_nature,2275,49,0,0,1,30,15,4,0.0,normal,normal,normal,genuine
acc_795567,alex_smith,2448,144,31739,397,1,33,73,9,10.0,normal,normal,fake_follower_spike,suspicious
acc_824621,isabella_yoga,14,25,4966,139,0,34,35,10,10.0,normal,normal,fake_follower_spike,suspicious
acc_538065,alex_smith_482,2066,3,90,286,1,27,6,1,0.3146853146853147,normal,normal,normal,genuine
acc_188934,free_money_2026,154,4374,455,825,0,34,5,0,0.5515151515151515,normal,repetitive,normal,suspicious
acc_364843,sophia_nature,1384,31,0,2104,1,37,5,4,0.0,normal,normal,normal,genuine
acc_121868,user_55188,2232,2779,145,689,0,30,1,3,0.2104499274310595,normal,repetitive,normal,suspicious
acc_503803,lily_food_77,396,0,7600,0,1,33,0,0,0.0,normal,normal,normal,genuine
acc_884742,isabella_yoga,1620,50,34216,337,0,0,88,1,10.0,normal,normal,fake_follower_spike,suspicious
acc_609253,lily_food,1119,0,56,699,0,27,0,0,0.08011444921316166,normal,normal,normal,genuine
acc_339286,mike_travel_289,2176,42,0,0,0,0,11,3,0.0,normal,normal,normal,genuine
acc_498978,isabella_yoga,6,0,698,1938,0,28,0,0,0.36016511867905054,normal,normal,normal,genuine
acc_274467,tom_books,2445,2126,0,0,1,32,11,3,0.0,normal,normal,normal,genuine
acc_469645,sarah_jones,1032,45,95,1583,1,28,7,1,0.06001263423878711,normal,normal,normal,genuine
acc_251230,sarah_jones,64,0,0,0,0,33,0,0,0.0,normal,normal,normal,genuine
acc_723293,john_photo,629,108,13819,255,1,26,72,3,10.0,normal,normal,fake_follower_spike,suspicious
acc_951432,david_gym_748,455,11,30,111,1,26,1,3,0.2702702702702703,normal,normal,normal,genuine
acc_993160,mark_coffee_442,9,67,5695,381,0,26,43,1,10.0,normal,normal,fake_follower_spike,suspicious
acc_179724,lily_food,1299,170,18611,383,1,37,36,2,10.0,normal,normal,fake_follower_spike,suspicious
acc_575606,olivia_art,1650,32,19,0,1,32,5,1,0.0,normal,normal,normal,genuine
acc_681061,jessica_reads_599,1251,0,0,129,0,36,0,0,0.0,normal,normal,normal,genuine
acc_224174,mark_coffee_569,193,2362,400,335,0,31,2,1,1.1940298507462686,normal,spammy,normal,suspicious
acc_453784,isabella_yoga,1724,81,546,115,1,28,19,8,4.747826086956522,normal,normal,normal,genuine
acc_762314,david_gym_969,1531,0,30,0,1,37,0,0,0.0,normal,normal,normal,genuine
acc_504032,sarah_jones,1066,326,763,693,0,27,5,11,1.101010101010101,normal,normal,normal,genuine
acc_352232,isabella_yoga_875,1946,972,0,0,0,36,1,3,0.0,normal,normal,normal,genuine
acc_491439,sophia_nature_398,1714,39,63,0,0,32,10,3,0.0,normal,normal,normal,genuine
acc_596912,sophia_nature,423,45,0,0,0,32,13,0,0.0,normal,normal,normal,genuine
acc_530136,user_78188,2267,6,300,7148,1,26,8,2,0.041969781757134866,normal,burst,mass_following,suspicious
acc_512622,lily_food,2188,134,47513,241,0,32,69,7,10.0,normal,normal,fake_follower_spike,suspicious
acc_643715,john_photo,177,90,45198,342,1,28,16,8,10.0,normal,normal,fake_follower_spike,suspicious
acc_169452,david_gym_218,2160,103,86,112,0,33,15,0,0.7678571428571429,normal,normal,normal,genuine
acc_646078,jessica_reads,1589,2809,867,811,0,32,14,4,1.0690505548705302,normal,normal,normal,genuine
acc_198483,emma_tech,1030,500,133,633,0,39,5,0,0.21011058451816747,normal,spammy,normal,suspicious
acc_305369,isabella_yoga_136,1209,0,133,410,1,28,0,0,0.32439024390243903,normal,normal,normal,genuine
acc_616428,mark_coffee_625,954,0,577,54,1,26,0,0,10.0,normal,normal,normal,genuine
acc_246284,james_sports,388,192,43307,113,0,27,49,5,10.0,normal,normal,fake_follower_spike,suspicious
acc_719484,lucky88888,813,4724,297,298,0,39,4,3,0.9966442953020134,normal,repetitive,normal,suspicious
acc_456442,john_photo,22,37,6409,197,0,30,38,2,10.0,normal,normal,fake_follower_spike,suspicious
acc_128744,sarah_jones_77,740,5,127,7915,1,34,9,1,0.016045483259633606,normal,burst,mass_following,suspicious
acc_804456,sophia_nature_270,2118,0,443,207,1,0,0,0,2.140096618357488,normal,normal,normal,genuine
acc_473270,buy_2026,118,1350,257,931,0,28,8,3,0.27604726100966703,normal,repetitive,normal,suspicious
acc_851966,mark_coffee,587,0,99,188,1,30,0,0,0.526595744680851,normal,normal,normal,genuine
acc_167496,buy_likes_here,1193,0,77,1290,0,28,0,0,0.059689922480620154,normal,spammy,mass_following,suspicious
acc_109771,mike_travel_339,1644,0,0,65,1,36,0,0,0.0,normal,normal,normal,genuine
acc_559990,olivia_art,124,24,110,91,1,27,17,2,1.2087912087912087,normal,normal,normal,genuine
acc_180089,chris_music,2174,33,0,0,0,36,5,5,0.0,normal,normal,normal,genuine
acc_787953,free_now,15,1173,420,600,0,31,6,2,0.7,normal,repetitive,normal,suspicious
acc_928278,lily_food,299,0,634,41,0,31,0,0,10.0,normal,normal,normal,genuine
acc_586813,jessica_reads_997,1488,36,49,293,1,33,12,5,0.16723549488054607,normal,normal,normal,genuine
acc_216463,mark_coffee,634,0,63,0,1,27,0,0,0.0,normal,normal,normal,genuine
acc_718964,emma_tech,9,91,6658,441,0,30,45,1,10.0,normal,normal,fake_follower_spike,suspicious
acc_272041,sophia_nature_433,954,109,5236,423,1,37,33,19,10.0,normal,normal,fake_follower_spike,suspicious
acc_671412,david_gym_604,1140,1,0,0,0,30,19,2,0.0,normal,normal,normal,genuine
acc_667296,alex_smith,962,2855,8111,3884,1,28,29,11,2.088311019567456,normal,normal,normal,genuine
acc_740037,lily_food_157,2323,305,19,23,0,28,5,0,0.8260869565217391,normal,normal,normal,genuine
acc_600892,chris_music,298,37,6927,617,0,30,404,7,10.0,normal,normal,normal,genuine
acc_951000,sophia_nature,2365,2935,405,2278,1,30,17,0,0.1777875329236172,normal,normal,normal,genuine
acc_515229,mike_travel,605,13,24,451,1,30,0,3,0.05321507760532151,normal,normal,normal,genuine
acc_259437,chris_music,2498,0,7387,108,1,28,0,0,10.0,normal,normal,normal,genuine
acc_227885,mark_coffee,1577,277,304,3728,1,28,29,2,0.0815450643776824,normal,normal,normal,genuine
acc_581416,alex_smith,1594,305,21,0,1,30,20,4,0.0,normal,normal,normal,genuine
acc_241800,john_photo,401,2887,449,516,1,31,1,0,0.8701550387596899,normal,spammy,normal,suspicious
acc_352916,user_85988,957,8,139,9578,0,31,5,2,0.014512424305700563,normal,burst,mass_following,suspicious
acc_278758,chris_music_757,2318,0,0,146,1,31,0,0,0.0,normal,normal,normal,genuine
acc_471754,alex_smith_504,810,321,0,0,1,28,11,3,0.0,normal,normal,normal,genuine
acc_143122,lily_food_174,2064,0,41,0,0,28,0,0,0.0,normal,normal,normal,genuine
acc_514828,sophia_nature_397,2115,0,508,74,1,37,0,0,6.864864864864865,normal,normal,normal,genuine
acc_914972,john_photo,611,351,742,0,0,26,55,9,0.0,normal,normal,normal,genuine
acc_267677,lily_food_455,1775,16,134,0,1,0,17,2,0.0,normal,normal,normal,genuine
acc_662146,david_gym,176,373,9068,646,0,36,119,32,10.0,normal,normal,normal,genuine
acc_604547,tom_books,1286,274,8753,86,1,33,405,150,10.0,normal,normal,normal,genuine
acc_983234,lily_food_20,865,2975,430,654,1,33,1,1,0.6574923547400612,normal,spammy,normal,suspicious
acc_577595,james_sports_254,2467,0,99,3124,1,32,0,0,0.03169014084507042,normal,normal,normal,genuine
acc_236378,emma_tech,1580,0,0,2259,1,36,0,0,0.0,normal,normal,normal,genuine
acc_433704,mike_travel,1263,0,98,917,1,28,0,0,0.10687022900763359,normal,normal,normal,genuine
acc_671971,john_photo,328,21,0,0,1,30,19,3,0.0,normal,normal,normal,genuine
acc_179833,lily_food,3,52,4568,269,1,34,8,7,10.0,normal,normal,fake_follower_spike,suspicious
acc_975295,james_sports,260,0,0,312,0,32,0,0,0.0,normal,normal,normal,genuine
acc_617806,lily_food_306,1862,485,0,1431,1,27,7,1,0.0,normal,normal,normal,genuine
acc_837679,buy_likes_here,1954,4449,456,347,0,31,1,1,1.314121037463977,normal,repetitive,normal,suspicious
acc_729389,user_60888888,52,4316,433,622,0,34,10,2,0.6961414790996785,normal,repetitive,normal,suspicious
acc_972837,emma_tech,1941,33,974,113,0,36,16,16,8.619469026548673,normal,normal,normal,genuine
